#  file: rfProjNatLang2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, code, description, date_collected, datasource_id
#  FROM rf_project_natural_language
#  WHERE datasource_id=219
#  ORDER BY proj_unixname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	code	description	date_collected	datasource_id
caricature	275	English	2010-05-04 12:54:00	219
carpere	275	English	2010-05-04 12:54:00	219
carrierwave	275	English	2010-05-04 12:54:00	219
cartesian	275	English	2010-05-04 12:54:00	219
casablanca	275	English	2010-05-04 12:54:00	219
caser	275	English	2010-05-04 12:54:00	219
cashjuggler	275	English	2010-05-04 12:54:00	219
casl	275	English	2010-05-04 12:54:00	219
castaway	275	English	2010-05-04 12:54:00	219
catamount	275	English	2010-05-04 12:54:00	219
categories	275	English	2010-05-04 12:54:00	219
catori	275	English	2010-05-04 12:54:00	219
catori	277	Spanish	2010-05-04 12:54:00	219
cbac	275	English	2010-05-04 12:54:00	219
cbuilder	275	English	2010-05-04 12:54:00	219
ccredit	275	English	2010-05-04 12:54:00	219
cctrayrb	275	English	2010-05-04 12:54:00	219
cdb	275	English	2010-05-04 12:54:00	219
cdblog	275	English	2010-05-04 12:54:00	219
cdblog	279	German	2010-05-04 12:54:00	219
celerity	275	English	2010-05-04 12:54:00	219
cells	275	English	2010-05-04 12:54:00	219
centaurr	275	English	2010-05-04 12:54:00	219
cerberus	275	English	2010-05-04 12:54:00	219
cereal	275	English	2010-05-04 12:54:00	219
cerise	275	English	2010-05-04 12:54:00	219
cevirgec	275	English	2010-05-04 12:54:00	219
cfpropertylist	275	English	2010-05-04 12:54:00	219
cfruby	275	English	2010-05-04 12:54:00	219
cgen	275	English	2010-05-04 12:54:00	219
chainable	275	English	2010-05-04 12:54:01	219
chameleon	275	English	2010-05-04 12:54:01	219
char-encodings	275	English	2010-05-04 12:54:01	219
charlie	275	English	2010-05-04 12:54:01	219
chatten	275	English	2010-05-04 12:54:01	219
checkr	275	English	2010-05-04 12:54:01	219
chess	275	English	2010-05-04 12:54:01	219
chessonrails	275	English	2010-05-04 12:54:01	219
chikkenbukket	275	English	2010-05-04 12:54:01	219
chronic	275	English	2010-05-04 12:54:01	219
chuckslist	275	English	2010-05-04 12:54:01	219
chump-change	275	English	2010-05-04 12:54:01	219
chun	275	English	2010-05-04 12:54:01	219
cicphash	275	English	2010-05-04 12:54:01	219
cinabox	275	English	2010-05-04 12:54:01	219
circus	275	English	2010-05-04 12:54:01	219
cit	275	English	2010-05-04 12:54:01	219
citer	275	English	2010-05-04 12:54:01	219
citriski	275	English	2010-05-04 12:54:01	219
civicduty	275	English	2010-05-04 12:54:01	219
classbrowser	275	English	2010-05-04 12:54:01	219
classified	275	English	2010-05-04 12:54:01	219
classifier	275	English	2010-05-04 12:54:01	219
classroom	275	English	2010-05-04 12:54:02	219
clevic	275	English	2010-05-04 12:54:02	219
