#  file: fsfProjectInterfaces2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.interface, pi.datasource_id 
#  FROM fsf_project_interfaces pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.interface
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	interface	datasource_id
1387	p2c	Command Line	221
1386	p3pmail	Daemon	221
1385	p3scan	Command Line	221
6035	p4dti	Console	221
6035	p4dti	Daemon	221
6293	packet	Command Line	221
1384	packet2sql	Command Line	221
5776	packetfence	Command Line	221
5776	packetfence	Daemon	221
5776	packetfence	Web	221
4407	Packit	Command Line	221
1383	paco	Command Line	221
1383	paco	X Window System	221
1382	pacpl	Command Line	221
1382	pacpl	X Window System	221
5957	padre	X Window System	221
1381	pagecast	Command Line	221
1381	pagecast	Web	221
1380	pagenda	X Window System	221
4454	PAI	Console	221
6016	palabos	Command Line	221
6016	palabos	Console	221
6334	palb	Console	221
1379	paludis	Command Line	221
1378	pam_chroot	Daemon	221
1377	pam_pwcheck	Command Line	221
1376	pan	X Window System	221
4406	PanamaSuite	Web	221
1375	pancho	Command Line	221
1374	pango	X Window System	221
1372	panorama	X Window System	221
5342	pantheios	Library	221
1371	pantomime	Command Line	221
1370	pantry	Command Line	221
1369	paperclips	Command Line	221
1369	paperclips	Web	221
1368	papercut	Daemon	221
6036	papyros	Library	221
1367	papyrus	Command Line	221
6019	paragrep	Command Line	221
6031	parallel	Command Line	221
1366	parano	X Window System	221
4405	Parchive	Command Line	221
4404	Pari-GP	Command Line	221
6155	parsedatetime	Library	221
1363	parted	Command Line	221
4403	ParticleSimulation	Command Line	221
4403	ParticleSimulation	X Window System	221
6037	pascha	Library	221
1362	pasdoc	Command Line	221
1361	pasmal	Command Line	221
5858	pasp	Console	221
1360	passwd_exp	Daemon	221
5444	password	Command Line	221
1359	patch	Command Line	221
1358	patchutils	Command Line	221
1357	patchwork	Command Line	221
4402	PatentMailer	Command Line	221
4402	PatentMailer	Web	221
5719	path	Library	221
1356	patolli	X Window System	221
4453	PAUD	Command Line	221
1355	pauker	X Window System	221
1353	pawm	X Window System	221
1352	paxutils	Command Line	221
1351	paymaster	X Window System	221
1350	payoff	Web	221
1349	payrollbash	Console	221
1348	pbbuttonsd	Daemon	221
5364	pbooks	Web	221
1346	pcal	Command Line	221
5855	pcapy	Command Line	221
1345	pcb	Command Line	221
1345	pcb	X Window System	221
1344	pciutils	Library	221
1343	pcmanfm	X Window System	221
1342	pcopy	Command Line	221
4452	PCP	Command Line	221
1341	pcre	Library	221
1340	pcrepp	Command Line	221
5366	pcritic	Console	221
4451	PCXFirewall	Command Line	221
1339	pd	Command Line	221
1338	pdbv	Command Line	221
1337	pdc	Command Line	221
1335	pdfcube	X Window System	221
6141	pdfedit	X Window System	221
1334	pdfeditor	X Window System	221
4449	PDFjam	Command Line	221
4450	PDFMap	Command Line	221
4450	PDFMap	Library	221
4450	PDFMap	Web	221
4450	PDFMap	X Window System	221
5430	pdfposter	X Window System	221
5816	pdfrecycle	Console	221
5484	pdfresurrect	Command Line	221
1336	pdfTeX	Command Line	221
1333	pdftk	Command Line	221
5786	pdftopng	Command Line	221
1332	pdksh	Command Line	221
4448	PDL	Command Line	221
1330	pdnsd	Daemon	221
6054	pdo	Library	221
1329	pdp	Library	221
1328	pdumpfs	Command Line	221
4447	PE	Console	221
1327	pea-peach	Command Line	221
1327	pea-peach	Library	221
1327	pea-peach	X Window System	221
1326	peacock	X Window System	221
6335	pebl	Console	221
6160	peces	X Window System	221
1324	peep	Command Line	221
1324	peep	Daemon	221
1324	peep	Web	221
1323	peephole	Command Line	221
1323	peephole	X Window System	221
6336	pegboard	Web	221
5817	peggy	Console	221
1322	pem	Command Line	221
1321	pen	Daemon	221
1321	pen	Web	221
5398	pencil	X Window System	221
1320	penetrator	Command Line	221
4401	PenguinTV	X Window System	221
1319	pengupop	X Window System	221
1317	perl	Command Line	221
1318	perl-reference	Command Line	221
4400	PerlBlog	Web	221
4399	PerlBoard	Web	221
1316	perlbot	Command Line	221
1316	perlbot	Daemon	221
1315	perlfectsearch	Web	221
4398	PerlPanel	X Window System	221
4397	PerlPrimer	X Window System	221
1314	perltidy	Command Line	221
4396	PerlWebmail	Web	221
6038	pesto	Library	221
1313	pf2x	Command Line	221
1312	pfaedit	X Window System	221
1311	pfflowd	Daemon	221
1310	pfm	Command Line	221
1309	pfqueue	Console	221
1308	pftpd	Daemon	221
6039	pg8000	Library	221
1306	pgcalc	X Window System	221
4446	PGMT	Command Line	221
1305	pgrd	X Window System	221
1304	pgreet	Daemon	221
1304	pgreet	Web	221
1307	pgRTReport	Command Line	221
4395	PgWorksheet	X Window System	221
1302	phantomsecurity	Console	221
1303	phantom_home	Console	221
1301	pharch	Web	221
4394	Phase	Web	221
1300	phaser	Command Line	221
4393	PhatBeat	Command Line	221
4393	PhatBeat	X Window System	221
5822	phatch	X Window System	221
4392	Philer	Web	221
5346	philologic	Command Line	221
4391	Phing	Command Line	221
1298	phorum	Web	221
5562	photocalendar	Web	221
4390	PhotoGen	Command Line	221
1297	photonbands	Command Line	221
4389	PhotoOrganizer	Web	221
1296	photoseek	Web	221
1295	photoshrink	Command Line	221
1295	photoshrink	Web	221
1292	php	Command Line	221
4445	PHP-Mesh	Web	221
1294	php-pimentcore	Web	221
1293	php-residence	Web	221
1291	php3guest	Web	221
1265	phpagi	Command Line	221
4444	PHPBackupMaker	Command Line	221
1290	phpBB	Web	221
1289	phpBBBlog	Web	221
1264	phpbrainfuck	Command Line	221
1288	phpBugTracker	Web	221
1287	phpCache	Web	221
1286	phpCodeGenie	Web	221
4443	PHPCoder	Web	221
1263	phpcollab	Web	221
5621	phpcsl	Library	221
5520	phpdbform	Web	221
4388	PhpDig	Command Line	221
4388	PhpDig	Web	221
1262	phpdiplomacy	Web	221
4436	PHPeasy-form	Web	221
4442	PHPFileManager	Web	221
4441	PHPFilm	Web	221
4387	PhpFormGenerator	Web	221
1261	phpfreechat	Web	221
4440	PHPGiftRegistry	Web	221
1285	phpGiggle	Web	221
1260	phpgrabcomics	Command Line	221
1260	phpgrabcomics	Daemon	221
1260	phpgrabcomics	Web	221
1259	phpgroupware	Web	221
1284	phpHtmlLib	Command Line	221
1258	phpipmanagement	Web	221
6402	phpkook	Command Line	221
4435	PHPkrm	Web	221
4439	PHPLetterIt	Web	221
1283	phpLinkValidator	Web	221
4434	PHPlist	Web	221
5491	phplogcon	Command Line	221
5491	phplogcon	X Window System	221
1282	phpMailAdmin	Web	221
1257	phpmailer	Web	221
1256	phpman	Web	221
1281	phpMp	Web	221
1255	phpmyadmin	Web	221
1254	phpmybackup	Web	221
1280	phpMyBlacklist	Command Line	221
4438	PHPMyEdit	Web	221
4386	PhpMyExplorer	Web	221
1279	phpMyFAQ	Web	221
4385	PhpMyLibrary	Command Line	221
4385	PhpMyLibrary	Web	221
1278	phpMyLinks	Web	221
1253	phpmyrecipes	Web	221
1277	phpMyVisites	Web	221
1252	phpop	Web	221
4433	PHPortfolio	Web	221
4432	PHPoto	Web	221
1276	phpPackage	Command Line	221
1251	phppdflib	Web	221
1275	phpPgAdmin	Web	221
1250	phpprintipp	Library	221
1273	phpScheduleIt	Web	221
1272	phpSera	Web	221
1249	phpsitestats	Web	221
1274	phpSQLViewer	Web	221
1248	phpsubmit	Web	221
1271	phpSupport	Web	221
1247	phpsyslogng	Web	221
1270	phpThumb	Web	221
1245	phpusertrack	Web	221
1244	phpvideopro	Web	221
4437	PHPWeather	Web	221
1243	phpwebapp	Web	221
1268	phpWebThings	Web	221
1269	phpWX	Web	221
1242	phpx	Web	221
1241	phpxmail	Web	221
1267	php_imagick	Command Line	221
1267	php_imagick	Daemon	221
1266	php_syslog_viewer	Web	221
1240	phylographer	X Window System	221
1239	picalo	X Window System	221
1238	picbook	Web	221
1236	picocom	Command Line	221
1235	picoforge	Web	221
1237	picoSQL	Daemon	221
6079	picpuz	X Window System	221
5859	picurl	Console	221
1234	picview	X Window System	221
1233	pidgin	Web	221
4384	PiDiP	Library	221
6197	pies	Command Line	221
4431	PIG	Command Line	221
1232	piksel	Command Line	221
1232	piksel	Web	221
1232	piksel	X Window System	221
1231	pikt	Command Line	221
4430	PIL	Library	221
1230	pila	Web	221
4383	PimenGest2	Web	221
1229	pimentech-dbutils	Command Line	221
1227	pinfo	Command Line	221
1226	ping	Command Line	221
1225	pingus	X Window System	221
1224	pink	Daemon	221
1223	pinot	X Window System	221
1222	pinpin	Web	221
1220	pipemeter	Command Line	221
4382	PipeMore	X Window System	221
1219	pipo	Command Line	221
1218	pips	Command Line	221
1217	pircstats	Daemon	221
1217	pircstats	Web	221
1216	pitchfork	Web	221
1215	pitchtune	X Window System	221
1214	pitivi	X Window System	221
4381	PiwiP	Web	221
1213	pixie	X Window System	221
1212	pj	Command Line	221
1211	pjirc	Web	221
1210	pjsip_and_pjmedia	Command Line	221
1209	pkdump	Command Line	221
1208	pkg-config	Command Line	221
1207	pkgutils	Command Line	221
1207	pkgutils	Console	221
1206	pkp	Web	221
1205	pkpgcounter	Command Line	221
4380	Placid	Web	221
1204	plait	Command Line	221
4379	PlanetFinder	X Window System	221
6134	planimo	X Window System	221
1203	planner	X Window System	221
4378	PlannerMode	Web	221
4377	Plans	Web	221
1202	planster	Web	221
1201	plash	Command Line	221
6337	platinfo	Command Line	221
1200	playmidi	Command Line	221
1200	playmidi	Library	221
1200	playmidi	X Window System	221
5437	playonlinux	X Window System	221
1199	plex86	Console	221
1199	plex86	X Window System	221
1198	pliant	Command Line	221
1197	plib	Library	221
4427	PLies	Web	221
4429	PLM	Web	221
1196	plone	Web	221
1195	ploticus	Console	221
1194	plotutils	Command Line	221
4426	PLplot	Command Line	221
4426	PLplot	X Window System	221
4428	PLTScheme	Command Line	221
4428	PLTScheme	Web	221
4428	PLTScheme	X Window System	221
1193	plugdaemon	Command Line	221
1193	plugdaemon	Daemon	221
4376	PluggedOutBlog	Web	221
4375	PluggedOutCMS	Web	221
5441	plus4	X Window System	221
6242	plzip	Command Line	221
1192	pmacct	Command Line	221
1191	pmatch	Command Line	221
1190	pmbyas	Web	221
4425	PMD	Command Line	221
4424	PME	Command Line	221
1189	pmidi	Command Line	221
4421	PMilter	Daemon	221
4423	PMK	Command Line	221
5362	pmk	Console	221
5598	pmplib	Library	221
4422	PMReport	Web	221
1188	pnet	Command Line	221
1187	pngcheck	Command Line	221
1186	pngcrush	Console	221
4420	PNGwriter	Library	221
1185	po2c	Command Line	221
1183	poc-cms	Web	221
4419	POE	X Window System	221
1184	poEdit	X Window System	221
1180	pogo	X Window System	221
1179	poink	Command Line	221
1178	poker-engine	Library	221
1177	poker-network	Daemon	221
1177	poker-network	X Window System	221
1176	poker3D	X Window System	221
5673	poketsphinx	Command Line	221
6338	polib	Console	221
1174	policyd	Daemon	221
1175	policyd-weight	Daemon	221
1173	polipo	Daemon	221
6043	polipoly	Library	221
4374	PolygonPuzzle	X Window System	221
5465	polyml	Command Line	221
1172	polyxmass	X Window System	221
4373	PonG	Library	221
4373	PonG	X Window System	221
1171	pootypedia	Web	221
1170	pop2imap	Command Line	221
4372	Pop3eye	X Window System	221
4418	POPauthd	Daemon	221
1169	popper	Web	221
6142	poppler	Library	221
6143	popplerdata	Library	221
1168	poppy	Command Line	221
1167	popsneaker	Daemon	221
1166	popt	Library	221
4417	POPular	Daemon	221
1164	portmon	Daemon	221
6136	posnumcon	Command Line	221
1163	poster	X Window System	221
1162	postfix	Daemon	221
4371	PostGIS	Command Line	221
1161	postgresql	Command Line	221
1161	postgresql	Console	221
1161	postgresql	X Window System	221
4416	POT	Library	221
1160	potrace	Command Line	221
1159	potracegui	X Window System	221
1158	pound	Command Line	221
1157	pounder	X Window System	221
1156	powerdaemon	Daemon	221
1155	powerguru	Command Line	221
4370	PowerMail	Daemon	221
4369	PowerPhlogger	Web	221
5565	powertweak	X Window System	221
1154	ppa	Web	221
1153	ppgplot	Command Line	221
1153	ppgplot	X Window System	221
4415	PPL	Command Line	221
1152	ppm2html	X Window System	221
1151	ppp	Command Line	221
1150	ppplog	Command Line	221
1150	ppplog	Daemon	221
1149	pppoesk	Command Line	221
4414	PPR	Command Line	221
4414	PPR	Web	221
1148	ppts	Web	221
4367	Praat	Command Line	221
6084	pragha	X Window System	221
1147	praya	Web	221
4368	PrBoom	X Window System	221
1146	prcs	Command Line	221
4366	PreMail	Command Line	221
6339	preprocess	Command Line	221
4365	PreprocessorSuite	Command Line	221
1145	preps	X Window System	221
4364	PrettyException	Command Line	221
4363	PrettyMake	Command Line	221
6013	prettytable	Library	221
1144	prevayler	Command Line	221
1143	preview-latex	X Window System	221
1142	prima	X Window System	221
1141	primagis	Web	221
6080	printoxx	X Window System	221
1140	privbind	Command Line	221
1139	privoxy	Daemon	221
1139	privoxy	Web	221
1138	pro-search	Command Line	221
1138	pro-search	Daemon	221
1138	pro-search	Web	221
5341	processmaker	Web	221
1136	procmail	Daemon	221
1135	procman	X Window System	221
1134	procps	Command Line	221
1133	procwatch	Command Line	221
5942	profdepanne	X Window System	221
6340	profilehooks	Console	221
4360	ProfileManager	Command Line	221
1132	profoil	Web	221
1131	programmable_software_ide	Command Line	221
6342	progtools	Command Line	221
4362	ProGuard	Command Line	221
1130	project_earth	Web	221
1129	projinfo	Command Line	221
1128	prokyon3	X Window System	221
6216	promethee	Web	221
1127	promp3	Web	221
4359	ProofGeneral	X Window System	221
1137	proSilla	Command Line	221
1126	protector	Daemon	221
1125	proto	Command Line	221
1123	protoize	Command Line	221
5462	prover	Command Line	221
5462	prover	Library	221
5296	proxyknife	Command Line	221
4361	ProZilla	Console	221
1122	ps-watcher	Command Line	221
1122	ps-watcher	Daemon	221
1121	psad	Daemon	221
1120	pseudo-cron	Command Line	221
4413	PSGML	Command Line	221
4358	Psi	X Window System	221
6196	psilib	Library	221
1119	psipuss	Web	221
5605	pslib	Library	221
1118	psmisc	Command Line	221
1117	psmon	Command Line	221
1117	psmon	Daemon	221
1116	psnap	X Window System	221
1115	pspell	Command Line	221
1115	pspell	Library	221
1114	pspp	Command Line	221
1114	pspp	Console	221
1112	pssh	Command Line	221
6343	psutil	Console	221
1111	psutils	Command Line	221
1110	psyced	X Window System	221
5349	psyched	X Window System	221
1109	psychopg	Command Line	221
5664	psychosynth	X Window System	221
4357	Psyco	Command Line	221
1108	pth	Command Line	221
1107	pthrlib	Library	221
1106	ptmalloc2	Command Line	221
1106	ptmalloc2	X Window System	221
6044	ptml	Daemon	221
6044	ptml	Web	221
4412	PTunnel	Command Line	221
1105	ptx	Command Line	221
1104	ptypes	Library	221
1103	publimark	Command Line	221
4411	PUC	Web	221
1102	pucko	Command Line	221
6391	pudb	Console	221
4355	PunBB	Web	221
4354	PureData	X Window System	221
1101	pureftpserver	Daemon	221
5513	purelang	Command Line	221
4353	PurpleView	Web	221
4356	PuTTY	Command Line	221
4356	PuTTY	X Window System	221
1100	pvault	X Window System	221
4410	PVM	Command Line	221
4409	PVote	Web	221
1099	pvswitch	Command Line	221
1098	pwdgen	Command Line	221
1098	pwdgen	Library	221
1097	pwdutils	Command Line	221
1097	pwdutils	Daemon	221
1096	pwm	X Window System	221
4352	PwManager	X Window System	221
4408	PWP	Web	221
1095	pwytter	X Window System	221
1094	py-acqua	X Window System	221
6383	py9p	Command Line	221
6344	pyactiveresources	Command Line	221
6345	pyamf	Web	221
1088	pyao	Command Line	221
6347	pyauthticket	Library	221
1087	pyb	Command Line	221
1087	pyb	Console	221
1087	pyb	X Window System	221
1086	pyblosxom	Command Line	221
1086	pyblosxom	Web	221
1085	pybridge	X Window System	221
6369	pybytecodeverifier	Command Line	221
1084	pyc	Command Line	221
1083	pycage	X Window System	221
6349	pycerberus	Library	221
4350	PyChecker	Command Line	221
1082	pychem	Command Line	221
1082	pychem	X Window System	221
5449	pychess	X Window System	221
4351	PyCLIPS	Command Line	221
6179	pycolors	Command Line	221
1080	pycrc	Command Line	221
5769	pycrypto	Command Line	221
5769	pycrypto	Library	221
6395	pycuda	Console	221
4335	PycURL	Command Line	221
6350	pycurry	Library	221
1079	pydance	X Window System	221
6279	pydap	Console	221
6180	pydo	Library	221
6351	pydot	Command Line	221
4334	Pydspam	Daemon	221
1078	pyeximon	X Window System	221
1093	pyFind	X Window System	221
6352	pyftpdlib	Console	221
1077	pygame	Library	221
5830	pyglet	Library	221
1076	pygmy	X Window System	221
1092	pyGnuTLS	Daemon	221
6353	pygpx	Library	221
1075	pygsl	Command Line	221
4349	PyGTK	Command Line	221
1074	pyinstaller	X Window System	221
1091	pyIrcServer	Command Line	221
1091	pyIrcServer	Daemon	221
1073	pyjamas	Library	221
6355	pyjaw	Library	221
6356	pyjsiocompile	Console	221
1072	pykaraoke	X Window System	221
6359	pyke	Console	221
4347	PyKota	Command Line	221
4333	Pyla	X Window System	221
1071	pylbb	X Window System	221
4346	PyLint	Command Line	221
1070	pylize	Web	221
6439	pylons	Command Line	221
5718	pymacs	Command Line	221
5718	pymacs	Console	221
5718	pymacs	Library	221
1069	pymad	Command Line	221
6167	pymarkdown	Library	221
4345	PyMaViS	Daemon	221
1068	pymediaserver	Command Line	221
6045	pymonitor	Console	221
6045	pymonitor	X Window System	221
4344	PyMovie	X Window System	221
6360	pymunk	Library	221
5972	pynagram	X Window System	221
1066	pyne	X Window System	221
1090	pyNeighborhood	X Window System	221
1065	pynumwords	Library	221
6396	pyopencl	Console	221
5808	pyopengl	X Window System	221
6124	pyorbit	Command Line	221
6361	pyorq	Command Line	221
1064	pypar2	Web	221
5763	pypdf	Library	221
4343	PyPE	Command Line	221
1063	pypiv	Command Line	221
6046	pyple	Library	221
6362	pypng	Command Line	221
6363	pypol	Console	221
6047	pypostgresql	Command Line	221
6183	pyppp	Command Line	221
4342	PyQLogger	X Window System	221
4341	PyQT	Command Line	221
4340	PyQwt	X Window System	221
6048	pyradius	Console	221
5764	pyrels	Command Line	221
1089	pyRenamer	X Window System	221
6024	pyrepl	Command Line	221
6366	Pyres	X Window System	221
6367	pyrestclient	Web	221
6368	pyro	Command Line	221
1061	pyscript	Library	221
6294	pysendmail	Command Line	221
5691	pysilc	Console	221
4332	Pyslice	Command Line	221
4339	PySol	X Window System	221
6184	pysolr	Command Line	221
5347	pysoy	Command Line	221
6287	pyspread	X Window System	221
6049	pystemmer	Command Line	221
6049	pystemmer	Library	221
4331	Pysweeper	X Window System	221
1059	pysync	Command Line	221
5703	pytagger	Command Line	221
6051	pytextmagicsms	Command Line	221
4329	Python	Command Line	221
6052	python-capitolwords	Library	221
6055	python-musicbrainz2	Command Line	221
6055	python-musicbrainz2	Library	221
6056	python-serpente	Library	221
4330	Python-SIP	Command Line	221
1058	python-stablesort	Command Line	221
6057	python-sunlightapi	Library	221
6058	python-votesmart	Library	221
4328	PythonCAD	X Window System	221
4327	PythonMilter	Command Line	221
4327	PythonMilter	Daemon	221
1056	pythophotopod	X Window System	221
4338	PyTone	Command Line	221
4338	PyTone	Console	221
4337	PyTraffic	X Window System	221
6371	pytz	Library	221
6372	pywavelets	Library	221
5867	pywikipediabot	Command Line	221
1054	pywings	X Window System	221
4336	PyX	Command Line	221
6059	pyxsd	Console	221
6148	pyyaml	Command Line	221
6354	py_graph	Console	221
4324	Q	Command Line	221
4326	Q-Graph	Command Line	221
4325	Q-Midi	X Window System	221
1052	qalculate	X Window System	221
