#  file: fsfProjectInfo2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT proj_num, proj_unixname, date_collected, datasource_id, url, real_url, desc_short, desc_long, user_level 
#  FROM fsf_projects 
#  WHERE datasource_id=221 
#  ORDER BY proj_num
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	date_collected	datasource_id	url	real_url	desc_short	desc_long	user_level
1950	libspopc	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libspopc	http://brouits.free.fr/libspopc/	POP3 client library	'libspopc' is a simple-to-use POP3 client\nlibrary. It provides an easy and quick way to host a POP3 client\nwithin a program to C developers without exposing them to socket\nprogramming. However, the socket layer is also accessible. libspopc\nallows mail programs to connect to many POP accounts and manage\nemail. It implements the client side of RFC 1939. The email client can\ndownload email headers before downloading the entire message.\n	Intermediate
1951	libspf2	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libspf2	http://www.libspf2.org/	Verifies that a sender&#39;s address matches the address that submitted it	'libspf2' implements the Sender Policy Framework,\nwhich verifies that the Sender address of an email message matches\n(according to some policy) the client IP address that submitted it.\nThis is unlike the present SMTP standard for email, which allows\nanyone to forge anyone else's email address. SPF libspf2 is a complete\nand robust implementation of SPF which provides support for many\nMTAs. It is designed to be secure, correct, portable, flexible, and\nfast (in that order).\n	
1952	libsocketcpp	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libsocketcpp	http://libsocket.sourceforge.net/	C++ class to implement UDP and TCP	'Libsocketcpp' provides a easy-to-use C++ class\nallowing easy implementation of both UDP and TCP by calling a few\nsimple methods.\n	
1953	libsndfile	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libsndfile	http://www.mega-nerd.com/libsndfile/	Library for reading and writing sound files	'libsndfile' is a C library for reading and\nwriting sound files such as AIFF, AU, WAV, and others through one\nstandard interface. It can currently read/write 8, 16, 24 and 32-bit\nPCM files as well as 32 and 64-bit floating point WAV files and a\nnumber of compressed formats. \n	
1954	libsmtp	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libsmtp	http://libsmtp.berlios.de/	Lets developers add SMTP sending capabilities to their programs	Libsmtp allows programs to send mail directly\nthrough SMTP (no sendmail needed) and attaching and encoding mail in\nMIME standards. It is designed to be simple, secure, and small. It can\nsend mail to multiple recipients in one go, and supports sending to CC\nand BCC recipients too.\n	
1955	libslack	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libslack	http://libslack.org/	Library of Unix/C programming utilities	Libslack is a library of general utilities\ndesigned to make UNIX/C programming a bit easier on the eye. It was\noriginally implemented as part of the daemon program. It is a small\nlibrary with lots of functionality and is accurately documented and \nthoroughly tested. Good library naming conventions are not rigorously\nobserved on the principle that common operations should always be easy\nto write and code should always be easy to read.\n	
1956	libsigsegv	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libsigsegv		Library for handling page faults	GNU libsigsegv is a library for handling page\nfaults. A page fault occurs when a program tries to access a region of\nmemory that is currently not available. Catching and handling a page\nfault is a useful technique for implementing garbage collectors, stack\noverflow handlers, persistent databases, and distributed shared\nmemory.\n	Intermediate
1957	libsigcpp	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libsigcpp	http://libsigc.sourceforge.net/	C++ callback library	'libsigc++' implements a full callback system for\nuse in abstract interfaces and general programming. It is the most\ncomplete library of its kind with the ability to connect an abstract\ncallback to a class method, function, or function object. It contains\nadaptor classes for connecting dissimilar callbacks and has an ease of\nuse unmatched by other C++ callback libraries.\n	
1958	libshout	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libshout	http://www.icecast.org/download.php	MP3/Ogg Vorbis broadcast streaming library	'libshout' allows applications to easily communicate\nand broadcast to an Icecast streaming media server. It handles the\nsocket connections, metadata communication, and data streaming for the\ncalling application, and lets developers focus on feature sets instead\nof implementation details.\n	
1959	libsafe	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libsafe	http://www.research.avayalabs.com/gcm/usa/en-us/initiatives/all/nsr.htm&amp;Filter=ProjectTitle:Libsafe&amp;Wrapper=LabsProjectDetails&amp;View=LabsProjectDetails	Detects and handles buffer overflow attacks	The exploitation of buffer overflow and format\nstring vulnerabilities in process stacks are a significant portion of\nsecurity attacks. 'libsafe' is based on a middleware software layer\nthat intercepts all function calls made to library functions known to\nbe vulnerable. A substitute version of the corresponding function\nimplements the original function in a way that ensures that any buffer\noverflows are contained within the current stack frame, which prevents\nattackers from overwriting the return address and hijacking the\ncontrol flow of a running program.\n\nThe true benefit of using libsafe is protection against future\nattacks on programs not yet known to be vulnerable.  The performance\noverhead of libsafe is negligible, it does not require changes to the\nOS, it works with existing binary programs, and it does not need\naccess to the source code of defective programs, or recompilation or\noff-line processing of binaries.\n	
1960	librsync	2010-05-03 16:09:22	221	http://directory.fsf.org/project/librsync	http://librsync.sourceforge.net/	Provides checksum-based differencing	'Librsync' provides checksum-based\ndifferencing. Currently its only application is rproxy, which provides\ndiffs to previously cached Web pages and images in order to speed\ndownload time.\n	
1961	librep	2010-05-03 16:09:22	221	http://directory.fsf.org/project/librep	http://librep.sourceforge.net/	A shared library Lisp dialect interpreter	librep is a shared library implementing a Lisp\ndialect that is lightweight, reasonably fast, and highly\nextensible. It contains an interpreter, byte-code compiler and virtual\nmachine. Applications may use the interpreter as an extension\nlanguage, or it may be used for standalone scripts.\n	
1962	libral	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libral	http://digilander.libero.it/nfragale/	An addressbook engine.	Libral is an address book engine. It allows you to create your address books and to add personal and company cards to them. Data managed in a personal card include personal data (name, surname, address, etc.), Web links, email addresses, irc uris, telephone numbers, job information (company where the contact works, manager, collaborator, etc.), and notes. In a company card you can manage Web links, email addresses, telephone numbers, and notes. XML is used to store data. Libral can import addressbooks from GnomeCard, Kaddressbook, VCard, Evolution, and CSV. 	
1963	libquantum	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libquantum	http://www.enyo.de/libquantum/	Simulation of a quantum computer	'libquantum' is a simulation of a quantum\ncomputer. It provides an interface for a quantum register and for all\nimportant quantum operations. An efficient model for decoherence\nallows an analysis of quantum computation in a realistic environment.\n\n<P>Features include the simulation of arbitrary algorithms, high\nperformance and low memory consumption and interfaces for quantum\nerror correction (QEC) and the density operator formalism. The\npackage includes implementations of Shor's factoring algorithm and\nGrover's search algorithm.\n	
1964	libptytty	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libptytty	http://software.schmorp.de/pkg/libptytty	A library for OS-independent pseudo-TTY management.	Libptytty is a small library that offers pseudo-TTY management in an OS-independent way. It was created out of frustration over the many differences of PTY/TTY handling in different operating systems for use inside "rxvt-unicode". It also offers session database support (utmp and optional wtmp/lastlog updates for login shells) and supports forking after startup and dropping privileges in the calling process. It offers C++ and C-only APIs.	
1965	libptp	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libptp	http://sourceforge.net/projects/libptp/	Picture Transfer Protocol (PTP) support library	'libptp' is a Picture Transfer Protocol support\nlibrary. It is used for downloading images from PTP cameras. It\ncurrently works with most modern Kodak, HP, SONY, Nikon, Canon, and\nother cameras that are PTP compatible (there is a full list on the Web\nsite). It also works with some MP3 players, like the Kodak MP3. This\npackage contains also 'ptpcam', the tool used to tweak camera\nproperties.\n	
1966	libpropcpp	2010-05-03 16:09:22	221	http://directory.fsf.org/project/libpropcpp	http://ex-code.com/propcpp/	Library for properties in C++	'libpropc++' is a template library for properties\nin C++ like this: widget.color = "red" will change the widget color to\nred. In class Widget use: prop::Property&lt;Widget, Color,\n&amp;Test::set_color, &amp;Test::get_color&gt; color;\nA future goal is to implement binding properties.\n	
