#  file: fsfProjectRequirements2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.requirement, pi.requirement_type, pi.datasource_id 
#  FROM fsf_project_requirements pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.requirement
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	requirement	requirement_type	datasource_id
689	snortalog	Perl	Use Requirement	221
689	snortalog	Snort	Use Requirement	221
4171	Snowbox	Digest::MD5	Use Requirement	221
4171	Snowbox	Sys::Syslog	Use Requirement	221
688	snowlog	ncurses	Use Requirement	221
688	snowlog	pcre	Use Requirement	221
4170	Snownews	gettext	Use Requirement	221
4170	Snownews	iconv library	GNU libiconv for example	221
4170	Snownews	libxml2	Use Requirement	221
4170	Snownews	make	Use Requirement	221
4170	Snownews	ncurses 5.0 or later	Use Requirement	221
683	socklog	daemontools	Use Requirement	221
683	socklog	ipsvd	Weak Prerequisite	221
683	socklog	runit	Use Requirement	221
681	sodipodi	bonobo 0.17 or later	for bonobo support	221
681	sodipodi	Frontline and Autotrace	for in-place bitmap-&gt;vector conversion	221
681	sodipodi	gal 0.4+ or later	libraries	221
681	sodipodi	gnome-libs 1.2 04 later	Build Prerequisite	221
681	sodipodi	gnome-print 0.21 or later	Build Prerequisite	221
681	sodipodi	libwmf 0.2.1 or later	for importing windows metafiles	221
680	sofa	Cairo	Build Prerequisite	221
680	sofa	Clutter	Build Prerequisite	221
680	sofa	GTK+	Build Prerequisite	221
678	softflowd	libpcap	Build Prerequisite	221
677	solfege	GNOME	Use Requirement	221
677	solfege	Python	Use Requirement	221
675	songanizer	Bash; gettext; getopt; mp3info; a filesystem suppo	Use Requirement	221
671	soundconverter	GNOME 2.x	Use Requirement	221
671	soundconverter	GStreamer	Use Requirement	221
671	soundconverter	GStreamer-lame for MP3 output	Use Requirement	221
671	soundconverter	GStreamer-python	Use Requirement	221
671	soundconverter	PyGTK	Use Requirement	221
671	soundconverter	Python	Use Requirement	221
670	soundmonitor	esound	Use Requirement	221
670	soundmonitor	GNOME 1.4	Use Requirement	221
4167	Source-Navigator	bison	Build Prerequisite	221
4167	Source-Navigator	flex	Build Prerequisite	221
4167	Source-Navigator	gcc	Build Prerequisite	221
4167	Source-Navigator	make	Build Prerequisite	221
669	source2html	ruby	Use Requirement	221
668	sourceinstall	bunzip2	Weak Prerequisite	221
668	sourceinstall	bzip2	Weak Prerequisite	221
668	sourceinstall	compress	Weak Prerequisite	221
668	sourceinstall	gunzip	Weak Prerequisite	221
668	sourceinstall	gzip	Weak Prerequisite	221
668	sourceinstall	tar	Weak Prerequisite	221
668	sourceinstall	Tcl	Use Requirement	221
668	sourceinstall	unzip	Weak Prerequisite	221
668	sourceinstall	with packages Tk and Expect	Use Requirement	221
668	sourceinstall	zip	Weak Prerequisite	221
4166	SourceWell	mailman	Weak Prerequisite	221
4166	SourceWell	MySQL or PostgreSQL	Weak Prerequisite	221
4166	SourceWell	PHPLib 7.2d	Use Requirement	221
666	soya	...	Use Requirement	221
666	soya	Cal3D	Use Requirement	221
666	soya	Glew	Use Requirement	221
666	soya	OpenGL	Use Requirement	221
666	soya	Python	Use Requirement	221
664	spacechart	GNOME	Use Requirement	221
665	space_maze	Imlib	Use Requirement	221
665	space_maze	libpng	Use Requirement	221
665	space_maze	Open Sound System	Use Requirement	221
665	space_maze	pthread	Use Requirement	221
4165	Spam-X	GNU make 3.76 or later	Use Requirement	221
4165	Spam-X	Perl 5.6.0 or later	Use Requirement	221
4164	SpamAssassin	Mail::Audit	Use Requirement	221
4164	SpamAssassin	Net::DNS	http://www.fuhr.org/~mfuhr/perldns/	221
663	spamcup	Getopt::Std	Use Requirement	221
663	spamcup	HTML::Form	Use Requirement	221
663	spamcup	LWP::UserAgent	Use Requirement	221
663	spamcup	Perl	Use Requirement	221
4163	SpamFilters	sendmail 8.10 or later with database and regex sup	Use Requirement	221
662	spaminator	msql-mysql-modules 1.22 or later	Use Requirement	221
662	spaminator	MySQL 3.23.30 or later	Use Requirement	221
662	spaminator	Perl 5.6 or later	Use Requirement	221
662	spaminator	PHP &gt; 3.0	Use Requirement	221
662	spaminator	sendmail 8.9.x with anti-spam capability enabled	Use Requirement	221
660	spamresponder	Mail::Mbox::MessageParser	Use Requirement	221
660	spamresponder	Net::SMTP. FileHandle::Unget	Use Requirement	221
660	spamresponder	WeakRef	Use Requirement	221
657	spastic	dig	for domain checks	221
657	spastic	formail	Use Requirement	221
657	spastic	grep/fgrep/egrep	Use Requirement	221
657	spastic	MTA	Use Requirement	221
657	spastic	procmail	Use Requirement	221
4158	SpecTcl	bison	Use Requirement	221
4158	SpecTcl	flex	Use Requirement	221
4158	SpecTcl	g++	Use Requirement	221
4158	SpecTcl	motif *or* lesstif	Use Requirement	221
4158	SpecTcl	Tcl/Tk 8.0 or higher	Use Requirement	221
653	speedupd	bison	Build Prerequisite	221
653	speedupd	flex	Build Prerequisite	221
653	speedupd	libmysql-client	Use Requirement	221
653	speedupd	libmysql-client-dev	Build Prerequisite	221
652	speedx	libpng	Use Requirement	221
652	speedx	X11 headers files	Use Requirement	221
652	speedx	zlib	Use Requirement	221
651	speedy_make	None	Use Requirement	221
650	speex	autoconf	Weak Prerequisite	221
650	speex	automake	Weak Prerequisite	221
650	speex	libogg	for command line executables	221
650	speex	libtool	all three for building from CVS	221
649	spell	gcc	Build Prerequisite	221
649	spell	glibc	Use Requirement	221
649	spell	glibc ncurses4	Build Prerequisite	221
4224	SPGM	PHP 4.x or later	Use Requirement	221
4223	SPINdex	CGI.pm module	Weak Prerequisite	221
4223	SPINdex	Perl 5.005 or later	Use Requirement	221
4223	SPINdex	webserver that supports Perl CGIs	Use Requirement	221
648	spin_auth	Apache 2.0.52 or later	Use Requirement	221
648	spin_auth	Generic Apache Request Library 1.0.4-dev	Use Requirement	221
648	spin_auth	mod_spin 1.0.8 or later	Use Requirement	221
647	spin_feedback		Use Requirement	221
647	spin_feedback	Apache 2.0.52 or later	Use Requirement	221
647	spin_feedback	Generic Apache Request Library 2.04-dev or later	Use Requirement	221
647	spin_feedback	mod_spin 1.0.8 or later	Use Requirement	221
644	spline	gcc	Build Prerequisite	221
644	spline	glibc	Use Requirement	221
643	splonk	C	Build Prerequisite	221
643	splonk	Perl	Build Prerequisite	221
643	splonk	procmail	Use Requirement	221
4221	SPOPS	Perl	Use Requirement	221
642	sportstracker	# Mono &gt;= 1.1.8	Build Prerequisite	221
642	sportstracker	Gtk# &gt;= 1.9.5	Build Prerequisite	221
641	spotter	Perl 5.6 or later	Use Requirement	221
640	spruce	Glib version 1.2.7 or above	Use Requirement	221
640	spruce	GNU gettext version 0.10.35 or above	Use Requirement	221
640	spruce	Gtk+ version 1.2.6 or above	must be compiled with thread support	221
640	spruce	libpthread	Use Requirement	221
640	spruce	Metamail version 2.7 or above	Weak Prerequisite	221
639	sptrace	Linux kernel 2.4.x or 2.6.x	Use Requirement	221
638	spyce	Python 1.5	2.1 or higher recommended	221
4219	SQL-LedgerAccounting	Perl 5.xxx with DBI module and DBD driver; SQL ser	Use Requirement	221
637	sql2class	MySQL C API C++ wrapper 1.1 or later	Use Requirement	221
636	sql2tinydns	MySQL	Use Requirement	221
636	sql2tinydns	PHP4 enabled Web server	Use Requirement	221
636	sql2tinydns	tinydns	Use Requirement	221
4218	SQLDiff	PEAR::DB	Use Requirement	221
4216	SQLgrey	IO::Multiplex	Use Requirement	221
4216	SQLgrey	Net::Server	Use Requirement	221
4216	SQLgrey	Perl 5.005 or later	Use Requirement	221
4216	SQLgrey	perl-DBI	Use Requirement	221
4216	SQLgrey	Postfix 2.1 or later	Use Requirement	221
4215	SQLite-Ruby	Ruby 1.8.1 or later	Use Requirement	221
4215	SQLite-Ruby	SQLite 2.8.14	Use Requirement	221
4213	SQLiteManager	PHP 4.3.0 or later	Use Requirement	221
4213	SQLiteManager	SQlite 2.8.5 or later	Weak Prerequisite	221
4212	SQLshout	lame 3.93.1 or later	Use Requirement	221
4212	SQLshout	libshout 2.0 or later	Use Requirement	221
4212	SQLshout	MAD 0.14.2b or later	Use Requirement	221
4212	SQLshout	MySQL Database Server 4.0.12 or later	Use Requirement	221
635	sqlupdate	make	Build Prerequisite	221
635	sqlupdate	mysqldump	Use Requirement	221
632	squid	Perl	Build Prerequisite	221
631	squidrunner	Squid	Use Requirement	221
629	squirrelfax	ghostscript	Use Requirement	221
629	squirrelfax	Gnome	Use Requirement	221
629	squirrelfax	gv	Use Requirement	221
629	squirrelfax	libglade	Use Requirement	221
629	squirrelfax	mgetty	Use Requirement	221
629	squirrelfax	pbm utilities	Use Requirement	221
629	squirrelfax	Python	Use Requirement	221
629	squirrelfax	sendfax	Use Requirement	221
628	squirrelmail	Perl	Source Requirement	221
628	squirrelmail	Web server	authors recommend Apache	221
622	sshdfilter	LogWatch 6.1.x or later	to use LogWatch scripts	221
617	standardizeipa	Python interpreter	Use Requirement	221
4154	StarDict	Gnome 2.2 or later	Use Requirement	221
616	stardict-ed	Gnome libraries	Weak Prerequisite	221
615	stat	binutils	Build Prerequisite	221
615	stat	gcc	Build Prerequisite	221
614	stateye	bash	Build Prerequisite	221
614	stateye	cgi	Use Requirement	221
614	stateye	crontab	Use Requirement	221
614	stateye	gcc	Build Prerequisite	221
614	stateye	make	Build Prerequisite	221
614	stateye	perl5	Use Requirement	221
613	statfink	MySQL	Use Requirement	221
612	statist	gnuplot	Weak Prerequisite	221
612	statist	StatistX	Weak Prerequisite	221
611	statistX	Gnuplot	Use Requirement	221
611	statistX	GTK	1.2.6 or newer	221
611	statistX	GToolKit	0.9.x	221
611	statistX	libFoundation	Build Prerequisite	221
611	statistX	statist	Use Requirement	221
608	staypuft	pfaedit	Use Requirement	221
4153	SteelBlue	database	MySQL (Use Requirement	221
4153	SteelBlue	PostGres)	Use Requirement	221
4152	Stellarium	OpenGL	Use Requirement	221
607	stenciltools	gcc 3.2 or later	Build Prerequisite	221
607	stenciltools	GNU make	Build Prerequisite	221
607	stenciltools	groff	Build Prerequisite	221
607	stenciltools	gzip	Build Prerequisite	221
607	stenciltools	libgdbm 1.8.0 or later	Build Prerequisite	221
607	stenciltools	Linux kernel 2.4.19 orlater	Build Prerequisite	221
4151	StepTalk	GNUStep	Use Requirement	221
606	stereograph	GIMP	Weak Prerequisite	221
4150	StickyNotes	Qt	Use Requirement	221
603	stitch	rsync	Use Requirement	221
603	stitch	ssh	both for clients	221
601	stoned	fmod	Use Requirement	221
601	stoned	glut	Use Requirement	221
601	stoned	libpng 1.2.5 or later	Use Requirement	221
601	stoned	libz 1.1.4 or later	Use Requirement	221
601	stoned	Mesa 3D library	Use Requirement	221
601	stoned	SDL-1.2 library	Use Requirement	221
601	stoned	SDL-mixer-1.2 library	Use Requirement	221
601	stoned	SDL-net-1.2 library	Use Requirement	221
601	stoned	Timidity; A three button mouse	Weak Prerequisite	221
600	storebackup	Perl	Use Requirement	221
4148	StormSiren	Python	Use Requirement	221
599	stow	Perl	Use Requirement	221
598	strace	Linux kernel 2.2.7 or later	Use Requirement	221
598	strace	Linux kernel 2.4 or later	for tracing multithreaded processes	221
596	streamtuner	GTK+ 2.4.0 or later	Use Requirement	221
596	streamtuner	libcurl 7.10.8 or later	Use Requirement	221
596	streamtuner	libxml2 2.0 or later	for Xiph plugin	221
596	streamtuner	Python 2.3 or later and PyGTK 2.4.0 or later	both for the Python plugin	221
596	streamtuner	TagLib 1.2 or later	for local metadata support	221
591	stunnel	OpenSSL	Build Prerequisite	221
591	stunnel	tcp wrappers	Weak Prerequisite	221
589	stvremote	gtk	Use Requirement	221
589	stvremote	X11	Use Requirement	221
586	submount	2.6.x linux kernel	Use Requirement	221
584	subterfugue	Linux 2.3.99+ with patch or Linux 2.3.99-pre1+ wit	Use Requirement	221
584	subterfugue	Python	with files for mobile development	221
584	subterfugue	Python 1.5.2 or later	Use Requirement	221
582	sudo	make	Use Requirement	221
580	sudoscript	Perl	Use Requirement	221
580	sudoscript	sudo	Use Requirement	221
578	sunclock	xlib6g	Build Prerequisite	221
577	super-sed	sed	Build Prerequisite	221
570	sussen	GNOME	Use Requirement	221
570	sussen	GTK	Use Requirement	221
568	svg2png	Bash	Use Requirement	221
568	svg2png	GIMP	Use Requirement	221
567	svk	Subversion 1.0.5 or later	Use Requirement	221
564	sw-logger	PyGTK	Weak Prerequisite	221
564	sw-logger	Python	Use Requirement	221
560	sweep	GTK+ 1.2	Build Prerequisite	221
560	sweep	libmad	for MPEG audio loading	221
560	sweep	libsamplerate	Build Prerequisite	221
560	sweep	libsndfile 1.0.x	Build Prerequisite	221
560	sweep	libtdb	Build Prerequisite	221
560	sweep	Ogg Vorbis	Weak Prerequisite	221
560	sweep	pkg-config	Build Prerequisite	221
560	sweep	Speex	speech compression format	221
558	swi-prolog	gcc	Build Prerequisite	221
558	swi-prolog	gmake	Build Prerequisite	221
558	swi-prolog	gmp	Weak Prerequisite	221
558	swi-prolog	libjpeg	Use Requirement	221
558	swi-prolog	libreadline	Weak Prerequisite	221
558	swi-prolog	X11	Use Requirement	221
557	swiftsurf	OCaml compiler	available from http://caml.inria.fr/	221
556	swishe	Perl	Use Requirement	221
4208	SWISHpp	C++ compiler	Build Prerequisite	221
4208	SWISHpp	GNU make	Build Prerequisite	221
4208	SWISHpp	STL	Build Prerequisite	221
555	swm	gnome-core	Weak Prerequisite	221
555	swm	rxvt	Weak Prerequisite	221
555	swm	stdlib-devel	Weak Prerequisite	221
555	swm	X11	Use Requirement	221
553	sxml	Guile	Weak Prerequisite	221
553	sxml	Perl	Use Requirement	221
551	sylpheed	GTK+ 1.2.6 or later	Build Prerequisite	221
550	symbio	Perl	Use Requirement	221
549	sympa	CGI	Use Requirement	221
549	sympa	db	Use Requirement	221
549	sympa	DBI	Use Requirement	221
549	sympa	DB_file	Use Requirement	221
549	sympa	FastCGI	Weak Prerequisite	221
549	sympa	gencat	Build Prerequisite	221
549	sympa	IO::Scalar	Use Requirement	221
549	sympa	Mail::Internet	Use Requirement	221
549	sympa	mailtools	Use Requirement	221
549	sympa	make	Build Prerequisite	221
549	sympa	md5	Use Requirement	221
549	sympa	MIME::Base64	Use Requirement	221
549	sympa	MIME::Tools	Use Requirement	221
549	sympa	msgcat	Use Requirement	221
549	sympa	OpenSSL	Weak Prerequisite	221
549	sympa	Perl	Use Requirement	221
548	symposium	Config::General	Use Requirement	221
548	symposium	Proc::Daemon	Use Requirement	221
548	symposium	Term::ReadKey	Use Requirement	221
548	symposium	Term::Size	Use Requirement	221
548	symposium	Text::Format	Use Requirement	221
548	symposium	Text::NWrap	Use Requirement	221
544	syrep	Berkeley DB	Source Requirement	221
544	syrep	zlib	Source Requirement	221
541	sysindex	PHP	Use Requirement	221
541	sysindex	textutils	Use Requirement	221
541	sysindex	Web server	Use Requirement	221
4143	Sysmon	Net-SNMP	Weak Prerequisite	221
539	sysprof	GTK+ 2.6 or later	Use Requirement	221
539	sysprof	libglade 2.5	Use Requirement	221
539	sysprof	Linux kernel 2.6.11 or later	Use Requirement	221
537	systraq	filetraq	Use Requirement	221
530	tagclean	Perl	Use Requirement	221
527	tagmanager	glib	Use Requirement	221
526	tagreader	Image::Size	Weak Prerequisite	221
526	tagreader	Perl	Use Requirement	221
525	talkfilters	gaim	Weak Prerequisite	221
523	tangerine	Mono	Build Prerequisite	221
521	taper	gcc 2.6.1 or later	Use Requirement	221
521	taper	ncurses library v1.9.6 or later with the forms lib	Use Requirement	221
4125	TaskJuggler	Class::MethodMaker	Weak Prerequisite	221
4125	TaskJuggler	Data::Dumper-only for debugging	Weak Prerequisite	221
4125	TaskJuggler	Date::Calc	Weak Prerequisite	221
4125	TaskJuggler	gcc 2.95	C++ extensions must be available	221
4125	TaskJuggler	Perl &gt; 5.6.x	Weak Prerequisite	221
4125	TaskJuggler	Poster- optional for generate poster	all of these are for the GANTT chart option only	221
4125	TaskJuggler	PostScript::Simple	Weak Prerequisite	221
4125	TaskJuggler	Qt 3.x	Use Requirement	221
4125	TaskJuggler	XML::Parser	Weak Prerequisite	221
4140	TBCI	bash	Use Requirement	221
4140	TBCI	CLAPACK	Weak Prerequisite	221
4140	TBCI	egcs/gcc incl. libstdc++	Use Requirement	221
4140	TBCI	GNU make	Use Requirement	221
4140	TBCI	GNU tar	1.12	221
4140	TBCI	grep	Use Requirement	221
4140	TBCI	gzip/bzip2	Use Requirement	221
4140	TBCI	LaTeX	to process documentation	221
4140	TBCI	sed	Use Requirement	221
4140	TBCI	SuperLU from Netlib	Weak Prerequisite	221
4139	TCD	ncurses	Use Requirement	221
4139	TCD	sdl	Use Requirement	221
4138	TCDR	aumix 2.1	Weak Prerequisite	221
4138	TCDR	BladeEnc 0.94.0	Weak Prerequisite	221
4138	TCDR	cdparanoia CDDA Paranoia III release 9.7	Weak Prerequisite	221
4138	TCDR	cdrdao	Use Requirement	221
4138	TCDR	cdrecird	Use Requirement	221
4138	TCDR	dialog	Use Requirement	221
4138	TCDR	mkisofs	Use Requirement	221
4138	TCDR	mp3blaster 2.0b16	Weak Prerequisite	221
4138	TCDR	mpg123 0.59q	Weak Prerequisite	221
4138	TCDR	SoX 12.16	Weak Prerequisite	221
4124	TclCurl	cURL	Use Requirement	221
4124	TclCurl	libcurl	Use Requirement	221
4124	TclCurl	Tcl/tk	Use Requirement	221
4136	TCLink	OpenSSL 0.9.5 or later	Use Requirement	221
4123	TclMagick	ImageMagick *or* GraphicsMagick	Use Requirement	221
4123	TclMagick	Tcl	Use Requirement	221
507	tcpdf	MySQL 4.1+ or PostgreSQL 8+	Use Requirement	221
507	tcpdf	PHP5	Use Requirement	221
507	tcpdf	Web Server	Use Requirement	221
506	tcpdump	libpcap	Use Requirement	221
505	tcpr	gettext	Weak Prerequisite	221
504	tcpreplay	libnet	Use Requirement	221
503	tcpspy	Linux kernel 2.0 or later	Use Requirement	221
502	tcptraceroute	libnet	http://www.packetfactory.net/libnet	221
502	tcptraceroute	libpcap	http://www.tcpdump.org/	221
501	tcptrack	libpcap 0.7.2 or later	Use Requirement	221
498	tcshrc	tcsh 6.11 or later	Weak Prerequisite	221
4135	TCT	Perl 5.004 or later	Use Requirement	221
497	tcup	Perl	Use Requirement	221
497	tcup	PostgreSQL	Use Requirement	221
495	tea	Autoconf version 2.53 or higher AND automake 1.7	both for running autogen-sh	221
495	tea	GTK+ 2.2 or later	Use Requirement	221
494	teardrop	iconv	Use Requirement	221
494	teardrop	libcurl	Use Requirement	221
494	teardrop	libxml2	Use Requirement	221
494	teardrop	pcre	Use Requirement	221
494	teardrop	pthread	Use Requirement	221
494	teardrop	wxwidgets	Use Requirement	221
4121	Ted	lesstif/motif	Build Prerequisite	221
4121	Ted	libjpeg	Build Prerequisite	221
4121	Ted	libpng	Build Prerequisite	221
4121	Ted	libtiff	Build Prerequisite	221
4121	Ted	libxpm	Build Prerequisite	221
4121	Ted	zlib	Build Prerequisite	221
4120	TelEduc	PHP 4 or later compiled with MySQl and PCRE suppor	Use Requirement	221
4119	Tellico	KDE 3.1 or later	Use Requirement	221
4119	Tellico	libkcddb	Weak Prerequisite	221
4119	Tellico	libxml2 2.4.21	Use Requirement	221
4119	Tellico	Qt 3.1or later	Use Requirement	221
4119	Tellico	TagLib	Weak Prerequisite	221
4119	Tellico	XSLT C library for Gnome 1.0.19 or later	Use Requirement	221
4119	Tellico	YAZ 2.0	Weak Prerequisite	221
491	templeet	Apache *or* Caudium	Use Requirement	221
491	templeet	PHP4	Use Requirement	221
490	tent	Apache	Use Requirement	221
490	tent	MySQL	Use Requirement	221
490	tent	PHP	Use Requirement	221
488	termlock	ncurses	Use Requirement	221
488	termlock	Python 2.2 or later	Use Requirement	221
486	terraform	for systems which don&#39;t define/implement vfsca	Weak Prerequisite	221
486	terraform	Gnome 1.2 or later	Use Requirement	221
486	terraform	POV-Ray	to render the height field	221
4117	TestDisk	e2fsprogs-1.38	Source Requirement	221
4117	TestDisk	libjpeg	Source Requirement	221
4117	TestDisk	Ncurses library	Use Requirement	221
4117	TestDisk	ntfsprogs-1.13.1	Source Requirement	221
4117	TestDisk	progsreiserfs-0.3.1-rc8	Source Requirement	221
485	testmail	IO-Socket-SSL and Net_SSLeay Perl modules	Weak Prerequisite	221
485	testmail	Mail-POP3Client Perl module	Use Requirement	221
484	tex2im	convert	part of ImageMagick	221
484	tex2im	LaTeX	Use Requirement	221
484	tex2im	LaTeX color package	for color support	221
4122	TeXML	Python 2.2.3 or later	Use Requirement	221
4116	TextTokenizer	Perl	Use Requirement	221
4134	TFTGallery	GD	Use Requirement	221
4134	TFTGallery	PHP 4.0.x or later	Use Requirement	221
4115	Thirdphase	wget	Use Requirement	221
472	thuban	GDAL 1.1.8 or later	for raster image (geo-tiff	221
472	thuban	proj 4.4.5 or later	Source Requirement	221
472	thuban	psycopg 1.0.x or later	for postgis connection	221
472	thuban	PySQLite 0.4.3 or later	Source Requirement	221
472	thuban	Python 2.2.1or later	Source Requirement	221
472	thuban	SQLite 2.8.3 or later	Source Requirement	221
472	thuban	wxPython 2.4.0.4 or later	Source Requirement	221
472	thuban	wxWindows 2.4.0.4 or later	Source Requirement	221
471	thunar	desktop-file-utils =&gt; 0.10	Build Prerequisite	221
471	thunar	libpng12 =&gt; 1.2.0	Build Prerequisite	221
471	thunar	shared-mime-info =&gt; 0.15	Build Prerequisite	221
4114	Thunderbird	GTK2	Build Prerequisite	221
4114	Thunderbird	XFT	Build Prerequisite	221
470	thy	gnuls	Use Requirement	221
470	thy	zlib	Weak Prerequisite	221
469	tidy	Perl 5.x or later	Use Requirement	221
4112	Tidybot	ctypes	Use Requirement	221
4112	Tidybot	HTMLtemplate	Use Requirement	221
4112	Tidybot	mongoose	both to use the GUI	221
4112	Tidybot	Python	Use Requirement	221
4112	Tidybot	tidy	Use Requirement	221
4112	Tidybot	utidylab	Use Requirement	221
4112	Tidybot	wxPython	Weak Prerequisite	221
467	tiger	make	Build Prerequisite	221
466	tightVNC	JPEG libraries	Source Requirement	221
466	tightVNC	zlib libraries	Source Requirement	221
461	tinc	LZO	Use Requirement	221
461	tinc	OpenSSL	Use Requirement	221
461	tinc	zlib	Use Requirement	221
4108	TinyButStrong	PHP 4.0.4 or later	Use Requirement	221
4107	TinyCA	0.9.7d or later	Use Requirement	221
4107	TinyCA	Gtk-Perl 0.7009 or later	Use Requirement	221
4107	TinyCA	OpenSSL	Use Requirement	221
459	tinyCOBOL	GNU assembler &amp; linker	Build Prerequisite	221
458	tinyDYN	dhcpcd *or*pump	for client mode	221
458	tinyDYN	djbdns	required for server mode	221
458	tinyDYN	gnupg	Use Requirement	221
458	tinyDYN	Perl	Use Requirement	221
458	tinyDYN	procmail	Weak Prerequisite	221
458	tinyDYN	qmail	for server mode	221
4106	TinyLogin	BusyBox	Weak Prerequisite	221
4105	TinyQ	libstdc++	Use Requirement	221
4104	TinyRML2PDF	Python 2.2 or later	Use Requirement	221
4104	TinyRML2PDF	Python Imaging Library	for using BITMAP pictures	221
4104	TinyRML2PDF	Reportlab library	Use Requirement	221
452	tipograf	a2ps 4.0 or higher	Use Requirement	221
452	tipograf	GCC 2.96 or higher	Weak Prerequisite	221
452	tipograf	GNU Make 3.79 or higher	Weak Prerequisite	221
452	tipograf	Qt libraries 3.0 or higher	Use Requirement	221
452	tipograf	Working Qt 3.0 tools	all for building from source	221
450	tkabber	Tcl/Tk	Use Requirement	221
4102	TkCVS	CVS	Use Requirement	221
4102	TkCVS	Tcl/Tk 8.3 or later	Use Requirement	221
4099	TkGate	Tcl/Tk 8.0 or later	Use Requirement	221
446	tkgeomap	Tcl/Tk 8.3 or later	Build Prerequisite	221
446	tkgeomap	xlib	for graphics routines	221
445	tkhangman	Tcl/tk 8.2.1 or later	Use Requirement	221
451	tk_Brief	g-brief	Use Requirement	221
451	tk_Brief	pslatex	Use Requirement	221
451	tk_Brief	tcl/tk	Use Requirement	221
4097	TlaLog	arch	Use Requirement	221
4097	TlaLog	PyGTK	Use Requirement	221
4097	TlaLog	Python	Use Requirement	221
4133	TMDA		Use Requirement	221
4133	TMDA	an SMTP server	aka a mail transport agent	221
4133	TMDA	procmail	if sendmail is your MTA	221
4133	TMDA	Python	author recommends 2.2 or later	221
442	tmv	sed	Use Requirement	221
441	tmw	Guichan	Use Requirement	221
441	tmw	libxml2	Use Requirement	221
441	tmw	PhysFS	Use Requirement	221
441	tmw	SDL	Use Requirement	221
441	tmw	SDL_image	Use Requirement	221
441	tmw	SDL_mixer	Use Requirement	221
441	tmw	zlib	Use Requirement	221
440	tnftp	gcc	Source Requirement	221
440	tnftp	ncurses	Use Requirement	221
4096	To-Do	Apache with PHP built in	Use Requirement	221
4131	TOAD	Binutils 2.9.1 or later	Use Requirement	221
4131	TOAD	gcc 3.0 or later	Build Prerequisite	221
4131	TOAD	glibc 2.1 or later	Use Requirement	221
4131	TOAD	libpng 1.0.1	Use Requirement	221
4131	TOAD	libstd++ 3.0 or later	Build Prerequisite	221
4131	TOAD	make 3.75	Build Prerequisite	221
4131	TOAD	Release 6 or later	Use Requirement	221
4131	TOAD	Version 11	Use Requirement	221
4131	TOAD	X Window System	Use Requirement	221
4131	TOAD	Xft or Xutf8	Use Requirement	221
4131	TOAD	zlib 1.1.1	Use Requirement	221
438	toast	wget	Weak Prerequisite	221
431	tomboy	GNOME	Weak Prerequisite	221
4095	Tor	OpenSSL	Build Prerequisite	221
4095	Tor	privoxy	Use Requirement	221
428	tork	Privoxy	Use Requirement	221
428	tork	Tor	Use Requirement	221
4094	TorrentFlux	Apache	Use Requirement	221
4094	TorrentFlux	BitTorrent 3.1 to 3.4.1a	Use Requirement	221
4094	TorrentFlux	MySQL	Use Requirement	221
4094	TorrentFlux	PHP 4.1.x or later	Use Requirement	221
4094	TorrentFlux	screen	Use Requirement	221
426	totem		Use Requirement	221
426	totem	and plugins version 0.8.7	Use Requirement	221
426	totem	xine-lib 1.0 or better or GStreamer 0.8.8	Use Requirement	221
425	toutdoux	GNOME	Use Requirement	221
425	toutdoux	GTK+	Build Prerequisite	221
425	toutdoux	libxml	Use Requirement	221
424	tpad	Tcl/tk 8.4 or later	Use Requirement	221
422	tpop3d	MySQL	Weak Prerequisite	221
422	tpop3d	OpenLDAP	Weak Prerequisite	221
422	tpop3d	Perl	Weak Prerequisite	221
421	tpp	ncurses	Use Requirement	221
421	tpp	ncurses-ruby	Use Requirement	221
421	tpp	Ruby 1.8 or later	Use Requirement	221
417	tradeclient	Gtk version 1.2.6 or better and xlib 6.x or better	Use Requirement	221
417	tradeclient	libc version 5.4.46 or glibc 2.1.x	Use Requirement	221
416	trafflogger	libpcap	Use Requirement	221
416	trafflogger	rrdtool	Use Requirement	221
415	traindirector	GTK+	Source Requirement	221
414	tram_for_tulip	Tulip	Use Requirement	221
412	transcode	Avifile	Weak Prerequisite	221
412	transcode	LAME	Weak Prerequisite	221
412	transcode	liba52	Weak Prerequisite	221
412	transcode	libdv	Weak Prerequisite	221
412	transcode	libdvdread	Weak Prerequisite	221
409	trashcan	ksh	Use Requirement	221
409	trashcan	or bash	Use Requirement	221
409	trashcan	zsh	Use Requirement	221
407	tree.pl	Perl	Use Requirement	221
4091	TreeLine	aspell *or* ispell	for spell checking	221
4091	TreeLine	PyQT 2.4 or later	Use Requirement	221
